good_id,group_name,name,value
211071648,Дополнительная информация,Зона массажа,Шеи; ног; спины
211071648,Дополнительная информация,Действие,оздоровление мышц; миостимулятор; антицеллюлитный вибромассажер
211071648,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
211071648,Дополнительная информация,Доп. опции массажера,электромиостимуляция; вибрационный; беспроводной массаж
211071648,Дополнительная информация,Комплектация,Проводник Бабочка - 1 шт.; Контроллер - 1 шт.; инструкция; USB - кабель
211071648,Дополнительная информация,Страна производства,Китай
211071648,Габариты,Высота предмета,6 см
211071648,Габариты,Ширина предмета,15 см
211071648,Габариты,Глубина предмета,3 см
211071648,Габариты,Вес без упаковки (кг),0.25 кг
211071648,Габариты,Вес с упаковкой (кг),0.3 кг
211071648,Габариты,Длина упаковки,16 см
211071648,Габариты,Высота упаковки,4 см
211071648,Габариты,Ширина упаковки,7 см
276616461,Основная информация,Цвет,белый глянец
276616461,Общие характеристики,Модель,М99
276616461,Общие характеристики,Гарантийный срок,1 год
276616461,Питание,Питание,от аккумулятора
276616461,Технические особенности,Количество режимов работы,7 режимов
276616461,Насадки,Количество насадок,1 шт.
276616461,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; тепловой
276616461,Дополнительная информация,Зона массажа,зона вокруг глаз; лицо; шея
276616461,Дополнительная информация,Форма массажера,ручной электромассажер
276616461,Дополнительная информация,Действие,против морщин; очищение; снятие отечности
276616461,Дополнительная информация,Мин. продолжительность автономной работы,60 мин
276616461,Дополнительная информация,Доп. опции массажера,вибромассаж; ионофорез; электромиостимуляция
276616461,Дополнительная информация,Количество роликов,1 шт.
276616461,Дополнительная информация,Комплектация,Массажер - 1 шт.; Подставка - 1 шт.; Зарядное устройство - 1 шт.; кольцо для закрепления - 1 шт.; гель для ионофореза - 1 шт.; Инструкция - 1 шт.; рецепты масок - 1 шт.; подарочная упаковка - 1 шт.
276616461,Дополнительная информация,Страна производства,Китай
276616461,Дополнительная информация,Срок эксплуатации,бессрочно
276616461,Габариты,Высота предмета,18 см
276616461,Габариты,Ширина предмета,6 см
276616461,Габариты,Глубина предмета,6 см
276616461,Габариты,Вес без упаковки (кг),0.5 кг
276616461,Габариты,Вес с упаковкой (кг),0.5 кг
276616461,Габариты,Длина упаковки,21 см
276616461,Габариты,Высота упаковки,11 см
276616461,Габариты,Ширина упаковки,16 см
220698426,Основная информация,Цвет,черный
220698426,Общие характеристики,Модель,микротоки
220698426,Питание,Питание,USB
220698426,Технические особенности,Количество режимов работы,3
220698426,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; тепловой
220698426,Дополнительная информация,Зона массажа,лицо; шея; зона вокруг глаз
220698426,Дополнительная информация,Действие,лифтинг; против морщин; снятие отечности
220698426,Дополнительная информация,Мин. продолжительность автономной работы,120 мин
220698426,Дополнительная информация,Доп. опции массажера,электромиостимуляция; вибромассаж; оздоровление
220698426,Дополнительная информация,Комплектация,Пульт; 2 электрода; шнур USB
220698426,Дополнительная информация,Страна производства,Германия
220698426,Габариты,Ширина предмета,64 см
220698426,Габариты,Вес с упаковкой (кг),0.3 кг
220698426,Габариты,Длина упаковки,12 см
220698426,Габариты,Высота упаковки,8 см
220698426,Габариты,Ширина упаковки,23 см
366415225,Основная информация,Цвет,белый
366415225,Общие характеристики,Модель,BodyRave
366415225,Общие характеристики,Гарантийный срок,1 год
366415225,Питание,Питание,от аккумулятора; USB
366415225,Технические особенности,Количество режимов работы,7 режимов
366415225,Дополнительная информация,Тип массажера,микротоковый массажер для лица; электроимпульсный; рф лифтинг и микротоки
366415225,Дополнительная информация,Зона массажа,лицо; шея; зона вокруг глаз
366415225,Дополнительная информация,Действие,лифтинг; омоложение против морщин; Подтяжка лица
366415225,Дополнительная информация,Доп. опции массажера,электромиостимуляция; фонофорез; инфракрасный излучатель
366415225,Дополнительная информация,Количество роликов,0
366415225,Дополнительная информация,Комплектация,аппарат; кольцо для режима CLEAN; 2 маски для лица; гель; Инструкция на русском языке; подставка; USB - кабель
366415225,Дополнительная информация,Страна производства,Китай
366415225,Габариты,Высота предмета,17.5 см
366415225,Габариты,Ширина предмета,6.5 см
366415225,Габариты,Глубина предмета,6 см
366415225,Габариты,Вес без упаковки (кг),0.3 кг
366415225,Габариты,Вес с упаковкой (кг),0.4 кг
366415225,Габариты,Длина упаковки,20 см
366415225,Габариты,Высота упаковки,8 см
366415225,Габариты,Ширина упаковки,14 см
207492675,Основная информация,Цвет,белый
207492675,Общие характеристики,Модель,косметический аппарат
207492675,Общие характеристики,Гарантийный срок,1 год
207492675,Питание,Питание,от аккумулятора
207492675,Технические особенности,Количество режимов работы,5
207492675,Дополнительная информация,Тип массажера,Микротоки аппарат для лица; Микротоковый массажер; Массажер для лица
207492675,Дополнительная информация,Зона массажа,зона лица; зона вокруг глаз; Зона подбородка
207492675,Дополнительная информация,Действие,против морщин; очищение лица; Микротоковый лифтинг
207492675,Дополнительная информация,Доп. опции массажера,функция подогрева и охлаждения; рф лифтинг; RF лифтинг
207492675,Дополнительная информация,Комплектация,Аппарат для лица; USB провод; подставка для массажера; подарочная коробка
207492675,Дополнительная информация,Страна производства,Китай
207492675,Габариты,Высота предмета,17.5 см
207492675,Габариты,Ширина предмета,5.5 см
207492675,Габариты,Глубина предмета,6.7 см
207492675,Габариты,Вес с упаковкой (кг),0.5 кг
207492675,Габариты,Длина упаковки,19 см
207492675,Габариты,Высота упаковки,11 см
207492675,Габариты,Ширина упаковки,23 см
143500860,Основная информация,Цвет,черный матовый
143500860,Дополнительная информация,Зона массажа,стопы; ноги; пятки
143500860,Дополнительная информация,Страна производства,Китай
131866637,Основная информация,Цвет,белый
131866637,Общие характеристики,Модель,KS-996-1D
131866637,Общие характеристики,Гарантийный срок,красота и здоровье
131866637,Технические особенности,Количество режимов работы,4
131866637,Дополнительная информация,Тип массажера,микротоковый; для ног; для всего тела
131866637,Дополнительная информация,Зона массажа,массаж тела; массажер для ног электрический; массаж спины и поясницы
131866637,Дополнительная информация,Действие,"улучшение кровообращения, восстановление; расслабление шеи; профилактика остеохондроза"
131866637,Дополнительная информация,Доп. опции массажера,Автомобильная подушка; беспроводной массажер; косметический массажер
131866637,Дополнительная информация,Страна производства,Китай
131866637,Габариты,Высота предмета,15 см
131866637,Габариты,Ширина предмета,8 см
131866637,Габариты,Глубина предмета,8 см
131866637,Габариты,Вес без упаковки (кг),0.2 кг
131866637,Габариты,Вес с упаковкой (кг),0.3 кг
131866637,Габариты,Длина упаковки,15 см
131866637,Габариты,Высота упаковки,19 см
131866637,Габариты,Ширина упаковки,5 см
248833861,Основная информация,Цвет,черный; оранжевый
248833861,Общие характеристики,Гарантийный срок,2 года
248833861,Питание,Питание,от сети 230В
248833861,Технические особенности,Количество режимов работы,4 режима работы; 5 уровней интенсивности
248833861,Дополнительная информация,Тип массажера,роликовый; тепловой
248833861,Дополнительная информация,Зона массажа,ступни; ноги
248833861,Дополнительная информация,Действие,снятие напряжения; Расслабление
248833861,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
248833861,Дополнительная информация,Доп. опции массажера,автовыключение; функция подогрева
248833861,Дополнительная информация,Количество роликов,2 шт
248833861,Дополнительная информация,Комплектация,"Массажер - 1шт., инструкция на русском - 1шт., пульт - 1шт."
248833861,Дополнительная информация,Страна производства,Китай
248833861,Габариты,Вес без упаковки (кг),3.2 кг
248833861,Габариты,Длина упаковки,46 см
248833861,Габариты,Высота упаковки,38 см
248833861,Габариты,Ширина упаковки,23 см
212341753,Основная информация,Цвет,белый; черный
212341753,Общие характеристики,Модель,массажер для тела
212341753,Питание,Питание,USB; от аккумулятора
212341753,Технические особенности,Количество режимов работы,3
212341753,Дополнительная информация,Тип массажера,Массажный прибор
212341753,Дополнительная информация,Зона массажа,бедра; живот; тело
212341753,Дополнительная информация,Действие,коррекция фигуры; моделирование; упругость
212341753,Дополнительная информация,Доп. опции массажера,вибромассаж; электромиостимуляция
212341753,Дополнительная информация,Комплектация,пояс для похудения - 1 шт; USB - кабель для зарядки - 1 шт; инструкция
212341753,Дополнительная информация,Страна производства,Китай
212341753,Габариты,Ширина предмета,12 см
212341753,Габариты,Вес с упаковкой (кг),0.5 кг
212341753,Габариты,Длина упаковки,25 см
212341753,Габариты,Высота упаковки,5 см
212341753,Габариты,Ширина упаковки,13 см
256787604,Основная информация,Цвет,черный
256787604,Общие характеристики,Модель,IZISTRONG
256787604,Общие характеристики,Гарантийный срок,2 года
256787604,Питание,Питание,от сети
256787604,Технические особенности,Количество режимов работы,99 режимов
256787604,Насадки,Количество насадок,1 шт.
256787604,Дополнительная информация,Тип массажера,магнитно-акупунктурный; массажер для всего тела; оздоровление
256787604,Дополнительная информация,Зона массажа,живот; ягодицы; ноги
256787604,Дополнительная информация,Действие,улучшение кровообращения; восстановление; коррекция фигуры
256787604,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
256787604,Дополнительная информация,Доп. опции массажера,вибромассаж
256787604,Дополнительная информация,Комплектация,виброплатформа-1 шт; Экспандер-2 шт; Зарядка-1шт; инструкция-1 шт; Пульт-1шт
256787604,Габариты,Высота предмета,12.5 см
256787604,Габариты,Ширина предмета,52 см
256787604,Габариты,Глубина предмета,32 см
256787604,Габариты,Вес без упаковки (кг),8 кг
256787604,Габариты,Вес с упаковкой (кг),8 кг
256787604,Габариты,Длина упаковки,57 см
256787604,Габариты,Высота упаковки,17 см
256787604,Габариты,Ширина упаковки,43 см
204075090,Основная информация,Цвет,черный
204075090,Общие характеристики,Модель,Mini massager
204075090,Питание,Питание,USB; от аккумулятора
204075090,Технические особенности,Количество режимов работы,8 шт.
204075090,Дополнительная информация,Тип массажера,электроимпульсный
204075090,Дополнительная информация,Зона массажа,бедра; спина; руки
204075090,Дополнительная информация,Действие,улучшение кровообращения; тонизирование; снятие мышечного напряжения
204075090,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
204075090,Дополнительная информация,Доп. опции массажера,электромиостимуляция
204075090,Дополнительная информация,Комплектация,1. Миостимулятор; 2. Коврик для ног; 3. USB кабель зарядки; 4. Инструкция
204075090,Дополнительная информация,Страна производства,Китай
204075090,Габариты,Высота предмета,2 см
204075090,Габариты,Ширина предмета,29 см
204075090,Габариты,Глубина предмета,27 см
204075090,Габариты,Вес без упаковки (кг),0.1 кг
204075090,Габариты,Вес с упаковкой (кг),0.16 кг
204075090,Габариты,Длина упаковки,33 см
204075090,Габариты,Высота упаковки,3 см
204075090,Габариты,Ширина упаковки,14 см
370579939,Основная информация,Цвет,черный
370579939,Питание,Питание,USB
370579939,Технические особенности,Количество режимов работы,8
370579939,Дополнительная информация,Тип массажера,электроимпульсный
370579939,Дополнительная информация,Зона массажа,живот
370579939,Дополнительная информация,Действие,коррекция фигуры; лифтинг
370579939,Дополнительная информация,Страна производства,Китай
370579939,Габариты,Длина упаковки,24 см
370579939,Габариты,Высота упаковки,3 см
370579939,Габариты,Ширина упаковки,15 см
154898610,Основная информация,Цвет,белый; серый
154898610,Общие характеристики,Модель,Миостимулятор массажер JT-Н88
154898610,Общие характеристики,Гарантийный срок,1 год
154898610,Питание,Питание,Аккумулятор встроенный; USB
154898610,Технические особенности,Количество режимов работы,6 режимов импульсного массажа; 4 режима вибромассажа; 15 уровней мощности
154898610,Насадки,Количество насадок,9 шт.
154898610,Дополнительная информация,Тип массажера,импульсный; электростимуляция; с подогревом
154898610,Дополнительная информация,Зона массажа,воротниковая зона; шея и голова; плечи и спина
154898610,Дополнительная информация,Форма массажера,ручной электромассажер
154898610,Дополнительная информация,Действие,"расслабляет, снимает усталость и стресс; снимает головную боль и спазмы; улучшает кровообращение и мозговую деятельность"
154898610,Дополнительная информация,Мин. продолжительность автономной работы,60 мин
154898610,Дополнительная информация,Доп. опции массажера,подогрев; автоматическое отключение и usb шнур; электроды
154898610,Дополнительная информация,Количество роликов,5
154898610,Дополнительная информация,Комплектация,Импульсный массажер - 1шт; инструкция - 1шт; usb-провод - 1шт
154898610,Дополнительная информация,Страна производства,Китай
154898610,Габариты,Высота предмета,7 см
154898610,Габариты,Ширина предмета,15 см
154898610,Габариты,Глубина предмета,15 см
154898610,Габариты,Вес без упаковки (кг),0.2 кг
154898610,Габариты,Вес с упаковкой (кг),0.4 кг
154898610,Габариты,Длина упаковки,23 см
154898610,Габариты,Высота упаковки,10 см
154898610,Габариты,Ширина упаковки,20 см
186309593,Основная информация,Цвет,белый; серебристый
186309593,Общие характеристики,Модель,Электростимулятор мышц
186309593,Общие характеристики,Гарантийный срок,1 год
186309593,Питание,Питание,USB; от аккумулятора; от прикуривателя автомобиля
186309593,Технические особенности,Количество режимов работы,6 режимов; 20 шагов мощности
186309593,Дополнительная информация,Тип массажера,электроимпульсный; электромассажер; от остеохондроза
186309593,Дополнительная информация,Зона массажа,шея и плечи; шейный отдел позвоночника; шейный массажер
186309593,Дополнительная информация,Действие,"Оздоровление, снимает стресс; Электроимпульсный массаж; электромассажер для шеи"
186309593,Дополнительная информация,Мин. продолжительность автономной работы,120 мин
186309593,Дополнительная информация,Доп. опции массажера,функция подогрева; импульсный массаж; миостимуляция
186309593,Дополнительная информация,Количество роликов,4 электроимпульсные массажные головки
186309593,Дополнительная информация,Страна производства,Китай
186309593,Габариты,Высота предмета,15 см
186309593,Габариты,Ширина предмета,16 см
186309593,Габариты,Вес без упаковки (кг),0.2 кг
186309593,Габариты,Вес с упаковкой (кг),0.3 кг
186309593,Габариты,Длина упаковки,19 см
186309593,Габариты,Высота упаковки,8 см
186309593,Габариты,Ширина упаковки,20 см
256528965,Основная информация,Цвет,черный
256528965,Общие характеристики,Гарантийный срок,1 год
256528965,Технические особенности,Количество режимов работы,7 режимов
256528965,Дополнительная информация,Тип массажера,вибромассажер; RF-лифтинг; массажер косметический
256528965,Дополнительная информация,Зона массажа,лицо; шея; зона вокруг глаз
256528965,Дополнительная информация,Действие,лифтинг; упругость; снятие отечности
256528965,Дополнительная информация,Мин. продолжительность автономной работы,40 мин
256528965,Дополнительная информация,Доп. опции массажера,поддержание температуры; таймер; ems для лица
256528965,Дополнительная информация,Комплектация,микротоковый массажер в подарочной упаковке
256528965,Габариты,Вес без упаковки (кг),0.4 кг
256528965,Габариты,Вес с упаковкой (кг),0.5 кг
256528965,Габариты,Длина упаковки,21 см
256528965,Габариты,Высота упаковки,9 см
256528965,Габариты,Ширина упаковки,16 см
251341860,Основная информация,Цвет,бежевый
251341860,Общие характеристики,Модель,вакуумный
251341860,Общие характеристики,Гарантийный срок,12 месяцев
251341860,Питание,Питание,от адаптера
251341860,Технические особенности,Количество режимов работы,12 режимов
251341860,Дополнительная информация,Тип массажера,Вакуумный лимфодренажный для ног; массажёр для живота; Антицеллюлитный массаж и lpg массаж
251341860,Дополнительная информация,Зона массажа,тело; ягодицы; ноги
251341860,Дополнительная информация,Действие,"от целлюлита; похудение для женщин; для похудения, коррекция фигуры"
251341860,Дополнительная информация,Доп. опции массажера,беспроводной массаж; вибромассаж; защита от перегрева
251341860,Дополнительная информация,Количество роликов,0
251341860,Дополнительная информация,Комплектация,вакуумный массажер - 1 шт; фильтры - 5 шт; массажное масло - 2 шт; USB-провод - 1 шт; инструкция на русском языке все для похудения женщин
251341860,Дополнительная информация,Страна производства,Китай
251341860,Габариты,Длина упаковки,23 см
251341860,Габариты,Высота упаковки,10 см
251341860,Габариты,Ширина упаковки,13 см
167314362,Общие характеристики,Модель,электро стимулятор лимофдренажный микротоки; массажер для ног электрический; вибромассажер для спины
167314362,Питание,Питание,от сети; USB; от аккумулятора
167314362,Технические особенности,Количество режимов работы,6 режимов работы; 19 уровней мощности
167314362,Дополнительная информация,Зона массажа,ноги; стопы; тело
167314362,Дополнительная информация,Действие,Микротоковый массаж; Расслабление и снятие усталости; массажер для ног электрический
167314362,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
167314362,Дополнительная информация,Доп. опции массажера,беспроводной массаж; автовыключение; Регулируемая скорость
167314362,Дополнительная информация,Комплектация,EMS массажер для стоп коврик - 1 шт; блок управления режимами - 1шт; usb провод вод - 1 шт; Инструкция - 1 шт
167314362,Дополнительная информация,Страна производства,Китай
167314362,Габариты,Вес без упаковки (кг),0.2 кг
167314362,Габариты,Вес с упаковкой (кг),0.23 кг
167314362,Габариты,Длина упаковки,32 см
167314362,Габариты,Высота упаковки,3 см
167314362,Габариты,Ширина упаковки,14 см
346876183,Основная информация,Цвет,белый
346876183,Общие характеристики,Модель,D 002
346876183,Общие характеристики,Гарантийный срок,1 год
346876183,Питание,Питание,от аккумулятора
346876183,Технические особенности,Количество режимов работы,6 режимов
346876183,Насадки,Количество насадок,1 шт.
346876183,Дополнительная информация,Тип массажера,электроимпульсный; тепловой; вибромассажер
346876183,Дополнительная информация,Зона массажа,лицо; шея; зона вокруг глаз
346876183,Дополнительная информация,Форма массажера,ручной электромассажер
346876183,Дополнительная информация,Действие,очищение; против морщин; снятие отечности
346876183,Дополнительная информация,Мин. продолжительность автономной работы,60 мин
346876183,Дополнительная информация,Доп. опции массажера,вибромассажер; ионофорез; электромиостимуляция
346876183,Дополнительная информация,Количество роликов,1 шт.
346876183,Дополнительная информация,Комплектация,массажер; зарядное устройство; кольцо для закрепления; инструкция; подарочная упаковка; подставка; USB кабель; гель для ионофореза
346876183,Дополнительная информация,Страна производства,Китай
346876183,Дополнительная информация,Срок эксплуатации,бессрочно
346876183,Габариты,Высота предмета,16.5 см
346876183,Габариты,Ширина предмета,4 см
346876183,Габариты,Глубина предмета,3 см
346876183,Габариты,Вес без упаковки (кг),0.5 кг
346876183,Габариты,Вес с упаковкой (кг),0.5 кг
346876183,Габариты,Длина упаковки,23 см
346876183,Габариты,Высота упаковки,11 см
346876183,Габариты,Ширина упаковки,13 см
198153403,Основная информация,Цвет,черный
198153403,Дополнительная информация,Тип массажера,постукивающий; электроимпульсный
198153403,Дополнительная информация,Зона массажа,ноги; стопы
198153403,Дополнительная информация,Действие,улучшение метаболизма; укрепление мышц стопы; Снятие усталости
198153403,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
198153403,Дополнительная информация,Доп. опции массажера,"избавление от бессонницы; повышение иммунитета; укрепление мышц ног, икр"
198153403,Дополнительная информация,Комплектация,массажер электрический для ног
198153403,Дополнительная информация,Страна производства,Китай
198153403,Габариты,Вес с упаковкой (кг),0.16 кг
198153403,Габариты,Длина упаковки,33 см
198153403,Габариты,Высота упаковки,4 см
198153403,Габариты,Ширина упаковки,15 см
155143944,Основная информация,Цвет,белый; серый; серебристый
155143944,Общие характеристики,Модель,Миостимулятор массажер JT-809
155143944,Общие характеристики,Гарантийный срок,1 год
155143944,Питание,Питание,Аккумулятор встроенный; USB
155143944,Технические особенности,Количество режимов работы,6 режимов импульсного массажа; 3 нагревательных режима; 9 уровней мощности
155143944,Насадки,Количество насадок,4 шт.
155143944,Дополнительная информация,Тип массажера,импульсный; электростимуляция; с подогревом
155143944,Дополнительная информация,Зона массажа,воротниковая зона; шея и голова; плечи и спина
155143944,Дополнительная информация,Действие,"расслабляет, снимает усталость и стресс; снимает головную боль и спазмы; улучшает кровообращение и мозговую деятельность"
155143944,Дополнительная информация,Мин. продолжительность автономной работы,60 мин
155143944,Дополнительная информация,Доп. опции массажера,подогрев; автоматическое отключение и usb шнур; электроды
155143944,Дополнительная информация,Комплектация,Импульсный массажер - 1 шт.; USB кабель - 1 шт.; Инструкция - 1 шт.
155143944,Дополнительная информация,Страна производства,Китай
155143944,Габариты,Высота предмета,7 см
155143944,Габариты,Ширина предмета,14 см
155143944,Габариты,Глубина предмета,15 см
155143944,Габариты,Вес без упаковки (кг),0.2 кг
155143944,Габариты,Вес с упаковкой (кг),0.4 кг
155143944,Габариты,Длина упаковки,21 см
155143944,Габариты,Высота упаковки,9 см
155143944,Габариты,Ширина упаковки,21 см
222657645,Основная информация,Цвет,красный
222657645,Общие характеристики,Модель,002
222657645,Общие характеристики,Гарантийный срок,1 год
222657645,Питание,Питание,от аккумулятора
222657645,Технические особенности,Количество режимов работы,5
222657645,Дополнительная информация,Тип массажера,роликовый; вибромассажер; электроимпульсный
222657645,Дополнительная информация,Зона массажа,голова; шея; лицо
222657645,Дополнительная информация,Действие,лифтинг; против морщин; снятие отечности
222657645,Дополнительная информация,Доп. опции массажера,ультразвуковой массаж; электромиостимуляция
222657645,Дополнительная информация,Количество роликов,4
222657645,Дополнительная информация,Комплектация,зарядная станция-подставка - 1 шт; USB шнур питания - 1 шт; инструкция рус яз - 1 шт; уплотнительный наполнитель коробки - 3 шт; Массажер - 1 шт
222657645,Дополнительная информация,Страна производства,Китай
222657645,Габариты,Высота предмета,10 см
222657645,Габариты,Ширина предмета,10 см
222657645,Габариты,Вес с упаковкой (кг),0.5 кг
222657645,Габариты,Длина упаковки,15 см
222657645,Габариты,Высота упаковки,15 см
222657645,Габариты,Ширина упаковки,15 см
251341862,Основная информация,Цвет,темно-серый
251341862,Общие характеристики,Модель,электрический
251341862,Общие характеристики,Гарантийный срок,12 месяцев
251341862,Питание,Питание,от адаптера
251341862,Технические особенности,Количество режимов работы,12 режимов
251341862,Дополнительная информация,Тип массажера,Вакуумный лимфодренажный для ног; массажёр для живота; Антицеллюлитный массаж и lpg массаж
251341862,Дополнительная информация,Зона массажа,тело; ягодицы; ноги
251341862,Дополнительная информация,Действие,"от целлюлита; похудение для женщин; для похудения, коррекция фигуры"
251341862,Дополнительная информация,Доп. опции массажера,беспроводной массаж; вибромассаж; защита от перегрева
251341862,Дополнительная информация,Количество роликов,0
251341862,Дополнительная информация,Комплектация,вакуумный массажер - 1 шт; фильтры - 5 шт; массажное масло - 2 шт; USB-провод - 1 шт; инструкция на русском языке все для похудения женщин
251341862,Дополнительная информация,Страна производства,Китай
251341862,Габариты,Длина упаковки,23 см
251341862,Габариты,Высота упаковки,10 см
251341862,Габариты,Ширина упаковки,13 см
186823795,Основная информация,Цвет,белый бриллиант
186823795,Общие характеристики,Модель,беспроводной массаж
186823795,Общие характеристики,Гарантийный срок,1 год
186823795,Питание,Питание,от аккумулятора; USB; от прикуривателя автомобиля
186823795,Технические особенности,Количество режимов работы,4
186823795,Насадки,Количество насадок,1 шт.
186823795,Дополнительная информация,Тип массажера,вибромассажер; стильный массажер для дома; подголовник массаж ок
186823795,Дополнительная информация,Зона массажа,голова; тело; шея
186823795,Дополнительная информация,Действие,расслабляющий; антистресс; оздоровление
186823795,Дополнительная информация,Мин. продолжительность автономной работы,800 мин
186823795,Дополнительная информация,Доп. опции массажера,вибромассаж; таймер; выбор режима
186823795,Дополнительная информация,Количество роликов,10
186823795,Дополнительная информация,Комплектация,Массажный вибромассажер - 1шт.; Инструкция руководство массажёра - 1 шт.; Заводская коробка электро массажера - 1 шт.; Кабель USB - 1 шт.
186823795,Дополнительная информация,Страна производства,Китай
186823795,Габариты,Высота предмета,14 см
186823795,Габариты,Ширина предмета,14 см
186823795,Габариты,Глубина предмета,15 см
186823795,Габариты,Вес без упаковки (кг),0.3 кг
186823795,Габариты,Вес с упаковкой (кг),0.6 кг
186823795,Габариты,Длина упаковки,18 см
186823795,Габариты,Высота упаковки,18 см
186823795,Габариты,Ширина упаковки,18 см
177616027,Основная информация,Цвет,серый
177616027,Общие характеристики,Модель,вибрационная
177616027,Общие характеристики,Гарантийный срок,1 год
177616027,Питание,Питание,от сети
177616027,Технические особенности,Количество режимов работы,9
177616027,Дополнительная информация,Тип массажера,вибромассажер; роликовый; накидка
177616027,Дополнительная информация,Зона массажа,спина; тело; ноги
177616027,Дополнительная информация,Действие,успокаивающее; снятие отечности; снятие мышечного напряжения
177616027,Дополнительная информация,Доп. опции массажера,вибромассаж; таймер; функция подогрева
177616027,Дополнительная информация,Количество роликов,20
177616027,Дополнительная информация,Комплектация,массажный матрас для тела; массажер для шеи и плеч; ароматическая подушка валик; Инструкция на русском языке
177616027,Дополнительная информация,Страна производства,Китай
